project,bug,test_id,coverage,mutation score,time
Math,56,18,100%,46%,41.12571406
Math,56,19,100%,50%,44.25794506
Math,56,20,100%,49%,43.76960492
Math,56,21,100%,52%,41.81190801
Math,56,22,100%,52%,38.53051114
Math,56,23,100%,53%,46.29503798
Math,56,24,100%,47%,51.42198992
Math,56,25,100%,38%,40.84858894
Math,56,26,100%,51%,45.26146793
Math,56,27,100%,51%,40.84660101
Math,56,28,100%,42%,39.46815991
Math,56,29,100%,52%,41.096807
Math,56,30,100%,42%,52.00637412
Math,57,1,92%,37%,128.2307892
Math,57,2,92%,40%,128.5520139
Math,57,3,91%,22%,130.825403
Math,57,4,94%,41%,128.802947
Math,57,5,92%,37%,128.4173639
Math,57,6,69%,7%,133.7606821
Math,57,7,92%,35%,128.4876239
Math,57,8,92%,35%,127.6259151
Math,57,9,92%,46%,129.3327422
Math,57,10,92%,36%,131.363405
Math,57,11,91%,25%,132.3267031
Math,57,12,92%,9%,132.259346
Math,57,13,92%,39%,128.0265431
Math,57,14,92%,36%,131.189244
Math,57,15,92%,36%,129.0351911
Math,57,16,91%,32%,130.033658
Math,57,17,92%,42%,128.5332718
Math,57,18,91%,37%,133.640636
Math,57,19,92%,45%,128.756525
Math,57,20,91%,40%,129.5239608
Math,57,21,92%,36%,128.505717
Math,57,22,91%,40%,128.7127628
Math,57,23,94%,38%,129.062592
Math,57,24,92%,42%,131.2340791
Math,57,25,92%,39%,126.705348
Math,57,26,92%,10%,132.7812788
Math,57,27,92%,25%,130.3538151
Math,57,28,92%,42%,128.0521052
Math,57,29,92%,44%,132.43664
Math,57,30,92%,37%,128.4854379
Math,59,1,88%,41%,149.8875051
Math,59,2,88%,43%,150.501085
Math,59,3,89%,44%,150.653856
Math,59,4,88%,42%,149.1469531
Math,59,5,88%,41%,150.9433091
Math,59,6,88%,43%,150.58355
Math,59,7,88%,43%,150.8976872
Math,59,8,89%,41%,151.8807549
Math,59,9,88%,40%,150.4250028
Math,59,10,88%,43%,153.2719109
Math,59,11,88%,43%,150.0121381
Math,59,12,88%,42%,151.6971061
Math,59,13,88%,41%,149.209337
Math,59,14,88%,41%,149.3859541
Math,59,15,88%,41%,150.2303991
Math,59,16,88%,43%,150.7622049
Math,59,17,88%,41%,148.9809999
Math,59,18,88%,40%,148.5919549
Math,59,19,88%,43%,150.2959971
Math,59,20,88%,42%,149.3032248
Math,59,21,89%,42%,152.3879011
Math,59,22,88%,43%,150.029258
Math,59,23,88%,43%,149.770895
Math,59,24,88%,42%,149.6271739
Math,59,25,88%,43%,148.1307721
Math,59,26,88%,42%,150.9517789
Math,59,27,88%,40%,149.6342309
Math,59,28,88%,41%,150.3399339
Math,59,29,88%,40%,149.488826
Math,59,30,88%,43%,150.9065371
Math,6,1,3%,0%,777.512265
Math,6,2,3%,0%,777.810894
Math,6,3,3%,0%,781.321897
Math,6,4,3%,0%,777.813031
Math,6,5,3%,0%,777.190614
Math,6,6,3%,0%,779.064116
Math,6,7,3%,0%,777.5034149
Math,6,8,3%,0%,777.435189
Math,6,9,3%,0%,777.32061
Math,6,10,3%,0%,778.3715711
Math,6,11,3%,0%,777.284972
Math,6,12,3%,0%,778.369271
Math,6,13,3%,0%,776.4182351
Math,6,14,3%,0%,778.2702091
Math,6,15,3%,0%,776.3807259
Math,6,16,3%,0%,777.5929101
Math,6,17,3%,0%,777.532578
Math,6,18,3%,0%,780.633553
Math,6,19,3%,0%,777.5140941
Math,6,20,3%,0%,777.6158659
Math,6,21,3%,0%,778.287246
Math,6,22,3%,0%,777.1181071
Math,6,23,3%,0%,772.099956
Math,6,24,3%,0%,770.265044
Math,6,25,3%,0%,773.4230971
Math,6,26,3%,0%,813.0912681
Math,6,27,3%,0%,771.1481059
Math,6,28,3%,0%,772.3197892
Math,6,29,3%,0%,773.4923069
Math,6,30,3%,0%,772.830411
Math,60,1,100%,56%,21.85746288
Math,60,2,100%,53%,24.54844594
Math,60,3,100%,53%,20.41346717
Math,60,4,100%,71%,19.5392468
Math,60,5,100%,52%,19.68442011
Math,60,6,100%,65%,22.76392078
Math,60,7,100%,45%,20.86585808
Math,60,8,100%,40%,23.90722919
Math,60,9,100%,50%,20.57814097
Math,60,10,100%,44%,22.50596714
Math,60,11,100%,43%,20.39637613
Math,60,12,100%,58%,22.79127884
Math,60,13,100%,61%,21.541888
Math,60,14,100%,68%,25.57983303
Math,60,15,100%,64%,21.12577915
Math,60,16,100%,69%,21.65124106
Math,60,17,100%,54%,22.61030698
Math,60,18,100%,60%,21.19924998
Math,60,19,100%,52%,22.04520392
Math,60,20,100%,63%,25.23204494
Math,60,21,100%,64%,19.81950593
Math,60,22,100%,63%,23.27415395
Math,60,23,100%,52%,20.19107604
Math,60,24,100%,46%,20.71076488
Math,60,25,100%,51%,21.09429097
Math,60,26,100%,45%,21.93779087
Math,60,27,100%,65%,21.47866106
Math,60,28,100%,62%,21.41113901
Math,60,29,100%,65%,21.80446601
Math,60,30,100%,42%,22.44810295
Math,61,1,100%,47%,26.60077095
Math,61,2,100%,52%,26.32826281
Math,61,3,100%,41%,26.38673401
Math,61,4,100%,65%,26.93389606
Math,61,5,100%,42%,26.07019401
Math,61,6,100%,53%,25.75560808
Math,61,7,100%,56%,25.93181801
Math,61,8,100%,56%,26.08372903
Math,61,9,100%,36%,26.83106589
Math,61,10,100%,43%,26.34556198
Math,61,11,100%,47%,27.05335498
Math,61,12,100%,54%,26.65447712
Math,61,13,100%,55%,26.33614898
Math,61,14,100%,57%,26.16978478
Math,61,15,100%,60%,29.96345401
Math,61,16,100%,38%,25.67323899
Math,61,17,100%,63%,25.70424294
Math,61,18,100%,47%,25.97336102
Math,61,19,100%,62%,26.80469513
Math,61,20,100%,43%,26.33249497
Math,61,21,100%,52%,27.37957001
Math,61,22,100%,63%,26.48253202
Math,61,23,100%,49%,25.60631204
Math,61,24,100%,43%,25.42221618
Math,61,25,100%,59%,26.39912105
Math,61,26,100%,49%,26.65576911
Math,61,27,100%,44%,27.05451107
Math,61,28,100%,30%,27.0842371
Math,61,29,100%,45%,25.36656213
Math,61,30,100%,59%,25.28360081
Math,68,1,2%,1%,119.979975
Math,68,2,2%,1%,121.204515
Math,68,3,2%,1%,119.582191
Math,68,4,2%,1%,120.731611
Math,68,5,2%,1%,120.052557
Math,68,6,2%,1%,120.462929
Math,68,7,77%,17%,131.4401031
Math,68,8,2%,1%,120.85425
Math,68,9,2%,1%,120.7769799
Math,68,10,2%,1%,119.665493
Math,68,11,2%,1%,121.1724169
Math,68,12,2%,1%,121.5249312
Math,68,13,2%,1%,123.924067
Math,68,14,2%,1%,122.8396771
Math,68,15,2%,1%,127.0306349
Math,68,16,2%,1%,123.337337
Math,68,17,2%,1%,122.3909121
Math,68,18,2%,1%,125.4021878
Math,68,19,2%,1%,128.1866651
Math,68,20,2%,1%,123.3519869
Math,68,21,2%,1%,127.587888
Math,68,22,2%,1%,126.498826
Math,68,23,2%,1%,128.024946
Math,68,24,2%,1%,124.205488
Math,68,25,2%,1%,123.9757171
Math,68,26,2%,1%,126.84601
Math,68,27,2%,1%,124.1638892
Math,68,28,2%,1%,125.1873469
Math,68,29,2%,1%,121.3826671
Math,68,30,2%,1%,122.0166452
Math,70,1,100%,39%,23.81005216
Math,70,2,100%,34%,20.17442608
Math,70,3,100%,28%,22.66339397
Math,70,4,,,15.3047471
Math,70,5,100%,48%,28.67636299
Math,70,6,100%,33%,22.93268204
Math,70,7,100%,29%,24.47852516
Math,70,8,100%,48%,22.13829494
Math,70,9,100%,45%,28.7044878
Math,70,10,100%,38%,23.36963797
Math,70,11,100%,30%,25.17692685
Math,70,12,100%,30%,22.380193
Math,70,13,100%,33%,21.48986006
Math,70,14,100%,32%,25.02676797
Math,70,15,100%,31%,24.30490017
Math,70,16,100%,33%,25.96257615
Math,70,17,100%,39%,24.48385596
Math,70,18,100%,29%,22.30439019
Math,70,19,100%,42%,25.97939801
Math,70,20,100%,42%,22.17787504
Math,70,21,100%,22%,20.09848213
Math,70,22,100%,24%,27.32567811
Math,70,23,100%,29%,20.51743817
Math,70,24,100%,32%,22.95164204
Math,70,25,100%,46%,23.89736915
Math,70,26,100%,22%,21.72020793
Math,70,27,100%,27%,19.31542802
Math,70,28,100%,27%,20.67306304
Math,70,29,100%,40%,18.66535687
Math,70,30,100%,46%,19.17755413
Math,74,1,52%,26%,172.3755438
Math,74,2,61%,28%,173.664053
Math,74,3,91%,57%,149.5651519
Math,74,4,48%,29%,152.6907611
Math,74,5,95%,64%,146.6728179
Math,74,6,52%,29%,171.3916671
Math,74,7,53%,29%,200.013479
Math,74,8,92%,66%,151.6735442
Math,74,9,50%,29%,166.646719
Math,74,10,52%,29%,161.885329
Math,74,11,94%,65%,133.3685791
Math,74,12,53%,29%,168.2310581
Math,74,13,50%,29%,178.1929941
Math,74,14,50%,28%,171.1474562
Math,74,15,62%,29%,181.406795
Math,74,16,64%,29%,181.0261538
Math,74,17,94%,62%,150.113096
Math,74,18,52%,28%,178.8396719
Math,74,19,52%,29%,164.794739
Math,74,20,53%,29%,171.052356
Math,74,21,95%,69%,140.2516232
Math,74,22,,,14.77335978
Math,74,23,62%,29%,152.5174551
Math,74,24,52%,29%,168.0081911
Math,74,25,,,14.35580707
Math,74,26,52%,29%,162.2493391
Math,74,27,52%,29%,174.917654
Math,74,28,82%,51%,164.8280361
Math,74,29,95%,63%,162.6507061
Math,74,30,47%,28%,146.8329549
Math,75,1,95%,50%,121.985687
Math,75,2,95%,51%,122.6381361
Math,75,3,95%,49%,125.0731518
Math,75,4,95%,50%,123.164078
Math,75,5,95%,50%,122.795548
Math,75,6,95%,50%,122.354233
Math,75,7,93%,52%,122.5895379
Math,75,8,95%,50%,122.519671
Math,75,9,93%,50%,122.9196911
Math,75,10,95%,52%,122.802809
Math,75,11,95%,52%,123.3688421
Math,75,12,93%,53%,122.7553029
Math,75,13,95%,51%,125.190541
Math,75,14,95%,52%,122.818368
Math,75,15,95%,50%,122.439476
Math,75,16,95%,50%,122.6696351
Math,75,17,93%,51%,122.9300089
Math,75,18,95%,51%,122.443639
Math,75,19,95%,50%,122.541532
Math,75,20,95%,51%,122.0132689
Math,75,21,95%,51%,121.872613
Math,75,22,95%,52%,122.3759289
Math,75,23,95%,51%,122.1526351
Math,75,24,95%,49%,121.503675
Math,75,25,95%,51%,122.9590359
Math,75,26,93%,51%,122.228586
Math,75,27,,,15.08595514
Math,75,28,95%,49%,120.541995
Math,75,29,95%,48%,121.990108
Math,75,30,95%,51%,122.1336501
Math,79,1,96%,53%,185.7706268
Math,79,2,,,16.44587088
Math,79,3,97%,53%,182.6819279
Math,79,4,94%,52%,205.255589
Math,79,5,96%,50%,166.519742
Math,79,6,98%,52%,171.5880771
Math,79,7,98%,53%,204.0768771
Math,79,8,94%,51%,185.394938
Math,79,9,96%,55%,185.9059422
Math,79,10,96%,53%,202.448211
Math,79,11,96%,50%,205.292681
Math,79,12,94%,49%,191.9994831
Math,79,13,91%,48%,186.8003159
Math,79,14,97%,53%,183.530843
Math,79,15,96%,51%,187.792083
Math,79,16,93%,51%,180.854928
Math,79,17,,,14.76903105
Math,79,18,98%,52%,175.4852741
Math,79,19,94%,49%,197.1940198
Math,79,20,97%,53%,177.2507071
Math,79,21,95%,53%,176.9056199
Math,79,22,95%,50%,220.3230591
Math,79,23,91%,50%,172.436708
Math,79,24,95%,54%,175.258965
Math,79,25,97%,54%,171.992918
Math,79,26,93%,51%,173.8798661
Math,79,27,94%,52%,162.1678681
Math,79,28,96%,55%,187.7292571
Math,79,29,98%,52%,186.5574882
Math,79,30,91%,48%,184.8041282
Math,8,1,96%,59%,121.4611239
Math,8,2,96%,57%,124.214371
Math,8,3,96%,62%,125.072202
Math,8,4,96%,58%,128.917022
Math,8,5,96%,58%,121.250968
Math,8,6,96%,56%,125.221626
Math,8,7,,,16.69636393
Math,8,8,96%,56%,123.7365911
Math,8,9,96%,55%,125.7556751
Math,8,10,100%,62%,79.01133084
Math,8,11,96%,58%,121.60888
Math,8,12,96%,57%,121.1622109
Math,8,13,96%,58%,121.670908
Math,8,14,96%,57%,122.127526
Math,8,15,96%,58%,121.5312169
Math,8,16,96%,59%,122.294754
Math,8,17,96%,57%,120.1160491
Math,8,18,96%,58%,121.7153652
Math,8,19,100%,62%,100.2092731
Math,8,20,100%,62%,87.24741101
Math,8,21,96%,60%,123.9246099
Math,8,22,96%,59%,122.015461
Math,8,23,96%,66%,124.5587721
Math,8,24,96%,57%,122.3945708
Math,8,25,96%,58%,121.8638179
Math,8,26,96%,57%,123.3773761
Math,8,27,96%,65%,125.412154
Math,8,28,96%,60%,121.0074601
Math,8,29,96%,58%,121.4878039
Math,8,30,96%,57%,122.8122249
Math,81,1,82%,22%,180.2654169
Math,81,2,84%,22%,217.0647891
Math,81,3,83%,20%,227.9804411
Math,81,4,82%,21%,214.954793
Math,81,5,85%,27%,175.5153761
Math,81,6,83%,26%,191.64746
Math,81,7,82%,22%,190.9959719
Math,81,8,83%,18%,272.963773
Math,81,9,82%,27%,188.41572
Math,81,10,83%,22%,200.6323471
Math,81,11,83%,20%,172.4502771
Math,81,12,82%,23%,191.536978
Math,81,13,80%,19%,184.0355949
Math,81,14,85%,26%,175.2069499
Math,81,15,83%,24%,187.9998901
Math,81,16,82%,25%,194.6164269
Math,81,17,83%,20%,171.5645299
Math,81,18,37%,7%,135.9970942
Math,81,19,82%,25%,174.3771091
Math,81,20,82%,21%,203.7749469
Math,81,21,82%,20%,229.8971591
Math,81,22,80%,19%,190.940186
Math,81,23,85%,21%,229.2464168
Math,81,24,80%,19%,189.7997861
Math,81,25,82%,23%,183.3094749
Math,81,26,84%,18%,212.6143901
Math,81,27,84%,22%,196.6418431
Math,81,28,84%,25%,178.1921661
Math,81,29,83%,21%,182.3335569
Math,81,30,81%,20%,226.261852
Math,88,1,98%,26%,124.4750528
Math,88,2,98%,28%,127.0611691
Math,88,3,98%,28%,126.8311939
Math,88,4,98%,26%,125.2875221
Math,88,5,98%,30%,124.384311
Math,88,6,98%,26%,124.6050131
Math,88,7,98%,27%,130.80409
Math,88,8,98%,27%,138.0538809
Math,88,9,98%,30%,126.405268
Math,88,10,98%,30%,126.5398791
Math,88,11,98%,27%,125.4455481
Math,88,12,98%,27%,125.417135
Math,88,13,97%,25%,130.641995
Math,88,14,97%,29%,125.708339
Math,88,15,98%,28%,125.494024
Math,88,16,98%,30%,125.1742599
Math,88,17,98%,29%,124.6656642
Math,88,18,98%,31%,125.5059822
Math,88,19,98%,25%,125.7515211
Math,88,20,97%,24%,126.5245972
Math,88,21,97%,30%,130.1355481
Math,88,22,97%,28%,125.7769399
Math,88,23,98%,25%,125.1154852
Math,88,24,97%,27%,125.960654
Math,88,25,98%,29%,125.706506
Math,88,26,98%,29%,127.9557371
Math,88,27,97%,29%,125.6608911
Math,88,28,98%,27%,126.7866378
Math,88,29,98%,25%,125.9658339
Math,88,30,97%,28%,132.2975998
Math,97,1,98%,28%,120.3049231
Math,97,2,100%,38%,28.30455804
Math,97,3,100%,33%,28.74396896
Math,97,4,100%,32%,25.27932405
Math,97,5,100%,30%,57.56940913
Math,97,6,100%,33%,38.83741307
Math,97,7,100%,30%,31.10361099
Math,97,8,100%,30%,27.83503294
Math,97,9,100%,36%,94.89854789
Math,97,10,100%,29%,37.00392604
Math,97,11,100%,29%,43.01956797
Math,97,12,100%,33%,36.48591805
Math,97,13,100%,37%,26.59544992
Math,97,14,100%,36%,30.95723009
Math,97,15,100%,28%,39.39288092
Math,97,16,100%,33%,32.15124202
Math,97,17,100%,27%,26.20339108
Math,97,18,100%,33%,36.6935699
Math,97,19,100%,29%,51.00289488
Math,97,20,100%,31%,32.60087204
Math,97,21,100%,33%,24.61135507
Math,97,22,100%,35%,35.84381914
Math,97,23,100%,30%,25.47420192
Math,97,24,100%,29%,28.61451387
Math,97,25,100%,34%,27.57988906
Math,97,26,100%,29%,33.39439917
Math,97,27,100%,29%,27.50816798
Math,97,28,100%,29%,29.47075701
Math,97,29,100%,32%,36.600003
Math,97,30,100%,31%,33.04641104
Math,98,1,91%,28%,273.3349371
Math,98,2,87%,25%,270.8924429
Math,98,3,88%,27%,268.777916
Math,98,4,91%,26%,265.5659621
Math,98,5,91%,28%,266.6374888
Math,98,6,90%,30%,272.6272359
Math,98,7,91%,28%,269.6835952
Math,98,8,91%,26%,281.4104321
Math,98,9,90%,27%,270.9926701
Math,98,10,86%,26%,383.0169821
Math,98,11,91%,26%,306.917397
Math,98,12,88%,29%,271.9928548
Math,98,13,88%,27%,274.49002
Math,98,14,89%,30%,266.6522799
Math,98,15,84%,22%,363.9127691
Math,98,16,91%,29%,268.883301
Math,98,17,88%,29%,268.1245379
Math,98,18,88%,26%,269.2729239
Math,98,19,91%,29%,280.8314488
Math,98,20,89%,29%,283.314065
Math,98,21,89%,28%,271.5215821
Math,98,22,89%,28%,370.1090028
Math,98,23,89%,26%,278.9101229
Math,98,24,91%,27%,275.4459629
Math,98,25,88%,28%,276.3338459
Math,98,26,87%,28%,265.757961
Math,98,27,88%,26%,271.4522209
Math,98,28,89%,24%,274.586107
Math,98,29,89%,27%,276.2172511
Math,98,30,90%,28%,270.3448348
Time,11,1,50%,20%,125.109478
Time,11,2,48%,17%,131.1889069
Time,11,3,52%,19%,131.5997739
Time,11,4,53%,19%,130.1128998
Time,11,5,56%,23%,127.078696
Time,11,6,54%,20%,130.4980509
Time,11,7,59%,19%,128.8961902
Time,11,8,56%,21%,128.9840159
Time,11,9,56%,20%,127.726016
Time,11,10,55%,23%,130.717108
Time,11,11,53%,18%,129.171519
Time,11,12,56%,17%,129.192101
Time,11,13,51%,11%,126.718704
Time,11,14,53%,17%,128.2639198
Time,11,15,49%,16%,126.580349
Time,11,16,50%,19%,127.529258
Time,11,17,51%,18%,129.1714201
Time,11,18,53%,22%,131.193187
Time,11,19,55%,20%,130.8363521
Time,11,20,54%,20%,128.1346662
Time,11,21,56%,22%,126.9010859
Time,11,22,53%,18%,129.3603661
Time,11,23,54%,20%,129.912035
Time,11,24,59%,28%,128.8437169
Time,11,25,55%,23%,125.80794
Time,11,26,51%,16%,127.4888821
Time,11,27,49%,15%,126.8521869
Time,11,28,53%,21%,131.0952818
Time,11,29,52%,19%,125.469955
Time,11,30,54%,20%,126.4780369
Time,14,1,98%,66%,141.057981
Time,14,2,98%,61%,125.8136909
Time,14,3,97%,53%,124.885191
Time,14,4,95%,53%,125.576632
Time,14,5,98%,59%,124.682508
Time,14,6,94%,64%,124.14643
Time,14,7,98%,63%,124.669282
Time,14,8,98%,68%,125.0872929
Time,14,9,98%,61%,129.094228
Time,14,10,97%,57%,124.4145489
Time,14,11,95%,55%,124.1004181
Time,14,12,97%,55%,125.1734452
Time,14,13,98%,63%,124.1308839
Time,14,14,95%,58%,125.3535202
Time,14,15,97%,58%,132.672467
Time,14,16,94%,63%,125.488955
Time,14,17,97%,59%,131.775064
Time,14,18,92%,61%,127.691514
Time,14,19,94%,58%,124.1176369
Time,14,20,94%,62%,124.703393
Time,14,21,97%,61%,124.7797229
Time,14,22,97%,60%,133.9236591
Time,14,23,98%,51%,132.2411051
Time,14,24,98%,61%,124.834794
Time,14,25,94%,57%,125.344506
Time,14,26,95%,56%,133.809262
Time,14,27,95%,63%,124.5923831
Time,14,28,97%,58%,125.993845
Time,14,29,,,13.68104506
Time,14,30,95%,46%,128.682385
Time,19,1,85%,47%,130.962641
Time,19,2,81%,39%,134.599715
Time,19,3,82%,45%,136.2017241
Time,19,4,82%,52%,139.0369689
Time,19,5,83%,44%,131.7663031
Time,19,6,82%,44%,135.3052831
Time,19,7,84%,49%,131.801127
Time,19,8,81%,42%,138.629684
Time,19,9,81%,49%,134.3271141
Time,19,10,83%,45%,134.297224
Time,19,11,82%,45%,131.4241631
Time,19,12,81%,43%,132.5370631
Time,19,13,82%,46%,130.949048
Time,19,14,80%,42%,134.2488751
Time,19,15,85%,49%,134.2329099
Time,19,16,81%,46%,132.2557321
Time,19,17,82%,52%,131.717603
Time,19,18,82%,42%,133.1614268
Time,19,19,81%,48%,133.054199
Time,19,20,83%,46%,130.7503979
Time,19,21,82%,48%,138.7429318
Time,19,22,81%,45%,133.6589332
Time,19,23,82%,45%,131.7735651
Time,19,24,81%,43%,132.770422
Time,19,25,81%,41%,134.0488012
Time,19,26,81%,39%,132.8514321
Time,19,27,80%,40%,135.4316339
Time,19,28,81%,43%,131.8674181
Time,19,29,84%,47%,132.7161171
Time,19,30,81%,42%,134.140336
Time,4,1,99%,54%,128.8976619
Time,4,2,99%,49%,112.382406
Time,4,3,97%,64%,128.222928
Time,4,4,99%,60%,102.6140079
Time,4,5,99%,62%,55.230685
Time,4,6,95%,52%,127.8145509
Time,4,7,99%,55%,90.63839912
Time,4,8,99%,65%,128.2372251
Time,4,9,99%,60%,107.2131779
Time,4,10,96%,63%,130.6059668
Time,4,11,99%,66%,83.71261692
Time,4,12,99%,65%,95.07494211
Time,4,13,100%,57%,74.98908615
Time,4,14,99%,49%,128.355763
Time,4,15,99%,63%,97.84590316
Time,4,16,99%,48%,85.44185591
Time,4,17,99%,68%,129.171448
Time,4,18,98%,64%,157.4271779
Time,4,19,99%,60%,74.95966601
Time,4,20,96%,50%,75.78006005
Time,4,21,99%,61%,126.8206811
Time,4,22,99%,46%,59.09651589
Time,4,23,99%,57%,127.1507132
Time,4,24,99%,60%,129.7848551
Time,4,25,98%,55%,68.60912085
Time,4,26,99%,64%,107.7962461
Time,4,27,98%,60%,67.53323293
Time,4,28,99%,58%,127.5638051
Time,4,29,99%,61%,127.982733
Time,4,30,99%,67%,118.672682
Chart,14,1,73%,16%,443.6868041
Chart,14,2,68%,18%,390.2904921
Chart,14,3,75%,15%,388.2566872
Chart,14,4,75%,18%,380.0582769
Chart,14,5,74%,16%,368.6825891
Chart,14,6,69%,18%,399.4358151
Chart,14,7,75%,18%,377.6185522
Chart,14,8,72%,17%,370.368567
Chart,14,9,71%,16%,386.417001
Chart,14,10,76%,19%,397.727896
Chart,14,11,67%,17%,369.7916012
Chart,14,12,76%,21%,387.8785601
Chart,14,13,75%,22%,377.7526071
Chart,14,14,74%,16%,410.8607068
Chart,14,15,72%,18%,700.7803769
Chart,14,16,74%,18%,419.086359
Chart,14,17,71%,17%,598.9924459
Chart,14,18,72%,18%,389.7609839
Chart,14,19,77%,19%,403.5875189
Chart,14,20,72%,17%,379.3809729
Chart,14,21,72%,14%,372.0096302
Chart,14,22,74%,17%,420.868844
Chart,14,23,76%,17%,378.9096749
Chart,14,24,74%,17%,381.160111
Chart,14,25,73%,18%,437.2310882
Chart,14,26,74%,16%,416.028909
Chart,14,27,76%,18%,411.3625739
Chart,14,28,75%,18%,379.550693
Chart,14,29,72%,18%,450.241117
Chart,14,30,76%,19%,420.492542
sum,,,80%,37%,490683.1441
,,,,,
31 trails could not generate test cases,,,,,
