Patch,project,bug,test,seed,total test,failing test,time,failures,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,7,9,0,0.341,,"java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1' != '0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1.0' != '1'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '10.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,8,8,0,0.329,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,9,9,0,0.318,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,10,9,0,0.315,,"java.lang.AssertionError: '-2' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 0^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,11,9,0,0.307,,"java.lang.ArrayIndexOutOfBoundsException: -2^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '100.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,12,8,0,0.338,,"org.jfree.data.general.SeriesException: No observation for x = -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,13,8,0,0.345,,"java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,14,8,0,0.372,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,15,9,0,0.358,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,16,9,0,0.344,,"java.lang.AssertionError: '1' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1.0' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0' != '100'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,17,9,0,0.321,,"java.lang.AssertionError: '-1.0' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '100' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,18,8,0,0.345,,"java.lang.AssertionError: '0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,19,8,0,0.357,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,20,8,0,0.302,,"java.lang.AssertionError: '10' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '32.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,21,9,0,0.486,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,22,9,0,0.328,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,23,9,0,0.326,,"java.lang.AssertionError: '52.0' != '10'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,24,8,0,0.361,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,25,8,0,0.34,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,26,8,0,0.401,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,27,9,0,0.31,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,28,9,0,0.316,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,29,8,0,0.306,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,1,1573,0,0.492,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,2,1707,0,0.533,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,3,1859,0,0.686,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,4,1896,0,0.477,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,5,1593,0,0.448,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,6,1871,0,0.561,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,7,1839,0,0.543,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,8,1812,0,0.534,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,9,1901,0,0.448,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,10,1835,0,0.56,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,11,1657,0,0.44,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,12,1515,0,0.418,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,13,1678,0,0.496,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,14,1573,0,0.484,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,15,1675,0,0.673,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,16,1878,0,0.53,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,17,1713,0,0.466,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,18,1622,0,0.465,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,19,1891,0,0.557,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,20,1846,0,0.556,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,21,1558,0,0.539,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,22,1874,0,0.583,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,23,1858,0,0.638,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,24,1887,0,0.594,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,25,1834,0,0.626,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,26,1848,0,0.616,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,27,1839,0,0.605,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,28,1882,0,0.587,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,29,1786,0,0.633,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Randoop,30,1880,0,0.581,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,7,1220,0,2.847,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,5,1065,0,1.35,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,3,1109,0,1.363,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,4,1109,0,1.311,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,0,60,0,3.673,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,1,56,0,2.449,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,2,59,0,2.599,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,4,53,0,2.653,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,5,54,0,2.466,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,6,59,0,2.45,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,7,60,0,3.046,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,8,57,0,2.971,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,9,61,0,2.373,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,10,54,0,3.3,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,11,56,0,2.592,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,12,56,0,2.345,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,13,57,0,2.448,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,14,59,0,2.659,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,15,59,0,2.586,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,16,55,0,2.633,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,17,58,0,2.498,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,18,57,0,2.223,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,19,56,0,2.514,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,20,62,0,2.592,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,21,0,0,0.004,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,22,56,0,2.543,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,23,57,0,2.279,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,24,58,0,2.485,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,25,56,0,2.902,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,26,54,0,2.309,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,27,59,0,2.645,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,28,56,0,2.536,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Evosuite,29,58,0,2.297,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,1,0,0,0.003,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,2,0,0,0.003,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,6,1304,0,3.234,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,8,1061,0,2.865,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,9,1061,0,2.816,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,10,1061,0,2.846,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,11,1061,0,2.89,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,12,1061,0,2.823,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,13,1061,0,2.892,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,14,1061,0,3.064,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,15,1061,0,2.922,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,16,1061,0,2.954,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,17,1061,0,2.817,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,18,1061,0,2.983,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,19,1061,0,2.91,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,20,1061,0,2.802,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,21,1061,0,2.874,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,22,1061,0,2.971,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,23,1061,0,2.977,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,24,1061,0,2.98,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,25,1061,0,2.99,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,26,1061,0,3.143,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,27,1061,0,2.925,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,28,1195,0,2.958,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,29,1195,0,2.94,,,,,,,,,,
patch2-Chart-26-Jaid.patch,Chart,26,DRR_Randoop,30,1195,0,3.069,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,0,56,0,0.133,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,1,52,0,0.53,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,2,54,0,0.133,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,3,54,0,0.381,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,4,56,0,0.394,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,5,57,0,0.407,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,6,57,0,0.436,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,7,57,0,0.415,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,8,55,0,0.087,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,9,54,0,0.088,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,10,56,0,0.437,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,11,56,0,0.368,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,13,57,0,0.099,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,14,57,0,0.465,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,15,57,0,0.176,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,16,53,0,0.151,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,17,55,0,0.398,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,18,54,0,0.424,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,19,57,0,0.385,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,20,55,0,0.123,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,21,58,0,0.129,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,22,57,0,0.107,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,23,53,0,0.419,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,24,54,0,0.392,,,,,,,,,,
patch2-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,25,58,0,0.095,,,,,,,,,,
