Patch No.,Project,Bug,Test Category,Seed,Total Test No.,Failing Test No.,Time
patch-Math-61-fix.patch,Math,61,Randoop_2019,8,666,67,2.325
patch-Math-61-fix.patch,Math,61,Randoop_2019,9,,0,2
patch-Math-61-fix.patch,Math,61,Randoop_2019,10,710,92,8.212
patch-Math-61-fix.patch,Math,61,Randoop_2019,11,672,70,3.869
patch-Math-61-fix.patch,Math,61,Randoop_2019,12,661,51,2.689
patch-Math-61-fix.patch,Math,61,Randoop_2019,13,735,118,3.558
patch-Math-61-fix.patch,Math,61,Randoop_2019,14,,0,2
patch-Math-61-fix.patch,Math,61,Randoop_2019,15,538,24,2.223
patch-Math-61-fix.patch,Math,61,Randoop_2019,16,471,24,3.92
patch-Math-61-fix.patch,Math,61,Randoop_2019,17,601,98,3.352
patch-Math-61-fix.patch,Math,61,Randoop_2019,18,588,69,3.349
patch-Math-61-fix.patch,Math,61,Randoop_2019,19,599,78,2.244
patch-Math-61-fix.patch,Math,61,Randoop_2019,20,583,55,2.239
patch-Math-61-fix.patch,Math,61,Randoop_2019,21,539,51,2.236
patch-Math-61-fix.patch,Math,61,Randoop_2019,22,435,33,2.246
patch-Math-61-fix.patch,Math,61,Randoop_2019,23,488,48,2.65
patch-Math-61-fix.patch,Math,61,Randoop_2019,24,537,112,2.263
patch-Math-61-fix.patch,Math,61,Randoop_2019,25,443,55,2.261
patch-Math-61-fix.patch,Math,61,Randoop_2019,26,570,54,3.32
patch-Math-61-fix.patch,Math,61,Randoop_2019,27,487,19,3.294
patch-Math-61-fix.patch,Math,61,Randoop_2019,28,446,29,3.292
patch-Math-61-fix.patch,Math,61,Randoop_2019,29,534,40,3.297
patch-Math-61-fix.patch,Math,61,Randoop_2019,30,566,53,3.318
patch-Math-68-fix.patch,Math,68,Randoop_2019,1,181,0,2.578
patch-Math-68-fix.patch,Math,68,Randoop_2019,2,192,0,2.578
patch-Math-68-fix.patch,Math,68,Randoop_2019,3,138,0,2.582
patch-Math-68-fix.patch,Math,68,Randoop_2019,4,112,0,2.569
patch-Math-68-fix.patch,Math,68,Randoop_2019,5,413,0,2.618
patch-Math-68-fix.patch,Math,68,Randoop_2019,6,319,0,2.613
patch-Math-68-fix.patch,Math,68,Randoop_2019,7,295,0,2.604
patch-Math-68-fix.patch,Math,68,Randoop_2019,8,308,0,2.602
patch-Math-68-fix.patch,Math,68,Randoop_2019,9,371,0,2.606
patch-Math-68-fix.patch,Math,68,Randoop_2019,10,149,0,2.589
patch-Math-68-fix.patch,Math,68,Randoop_2019,11,413,0,2.62
patch-Math-68-fix.patch,Math,68,Randoop_2019,12,455,0,2.614
patch-Math-68-fix.patch,Math,68,Randoop_2019,13,321,0,2.602
patch-Math-68-fix.patch,Math,68,Randoop_2019,14,371,0,2.616
patch-Math-68-fix.patch,Math,68,Randoop_2019,15,289,0,2.606
patch-Math-68-fix.patch,Math,68,Randoop_2019,16,343,0,2.608
patch-Math-68-fix.patch,Math,68,Randoop_2019,17,317,0,2.598
patch-Math-68-fix.patch,Math,68,Randoop_2019,18,319,0,2.584
patch-Math-68-fix.patch,Math,68,Randoop_2019,19,290,0,2.622
patch-Math-68-fix.patch,Math,68,Randoop_2019,20,441,0,2.608
patch-Math-68-fix.patch,Math,68,Randoop_2019,21,400,0,2.601
patch-Math-68-fix.patch,Math,68,Randoop_2019,22,329,0,2.588
patch-Math-68-fix.patch,Math,68,Randoop_2019,23,243,0,2.587
patch-Math-68-fix.patch,Math,68,Randoop_2019,24,318,0,2.587
patch-Math-68-fix.patch,Math,68,Randoop_2019,25,284,0,2.588
patch-Math-68-fix.patch,Math,68,Randoop_2019,26,284,0,2.59
patch-Math-68-fix.patch,Math,68,Randoop_2019,27,393,0,2.599
patch-Math-68-fix.patch,Math,68,Randoop_2019,28,344,0,2.585
patch-Math-68-fix.patch,Math,68,Randoop_2019,29,314,0,2.613
patch-Math-68-fix.patch,Math,68,Randoop_2019,30,328,0,2.59
patch-Math-70-fix.patch,Math,70,Randoop_2019,1,779,0,2.66
patch-Math-70-fix.patch,Math,70,Randoop_2019,2,689,0,2.635
patch-Math-70-fix.patch,Math,70,Randoop_2019,3,1227,0,2.686
patch-Math-70-fix.patch,Math,70,Randoop_2019,4,1171,0,2.721
patch-Math-70-fix.patch,Math,70,Randoop_2019,5,1136,0,2.668
patch-Math-70-fix.patch,Math,70,Randoop_2019,6,1129,0,2.679
patch-Math-70-fix.patch,Math,70,Randoop_2019,7,1074,0,2.662
patch-Math-70-fix.patch,Math,70,Randoop_2019,8,1004,0,2.67
patch-Math-70-fix.patch,Math,70,Randoop_2019,9,1009,0,2.656
patch-Math-70-fix.patch,Math,70,Randoop_2019,10,812,0,2.644
patch-Math-70-fix.patch,Math,70,Randoop_2019,11,1193,0,2.72
patch-Math-70-fix.patch,Math,70,Randoop_2019,12,1054,0,2.677
patch-Math-70-fix.patch,Math,70,Randoop_2019,13,861,0,2.643
patch-Math-70-fix.patch,Math,70,Randoop_2019,14,819,0,2.652
patch-Math-70-fix.patch,Math,70,Randoop_2019,15,1024,0,2.658
patch-Math-70-fix.patch,Math,70,Randoop_2019,16,968,0,2.653
patch-Math-70-fix.patch,Math,70,Randoop_2019,17,986,0,2.653
patch-Math-70-fix.patch,Math,70,Randoop_2019,18,933,0,2.644
patch-Math-70-fix.patch,Math,70,Randoop_2019,19,879,0,2.627
patch-Math-70-fix.patch,Math,70,Randoop_2019,20,1168,0,2.667
patch-Math-70-fix.patch,Math,70,Randoop_2019,21,1236,0,2.687
patch-Math-70-fix.patch,Math,70,Randoop_2019,22,935,0,2.655
patch-Math-70-fix.patch,Math,70,Randoop_2019,23,1054,0,2.658
patch-Math-70-fix.patch,Math,70,Randoop_2019,24,890,0,2.638
patch-Math-70-fix.patch,Math,70,Randoop_2019,25,1121,0,2.684
patch-Math-70-fix.patch,Math,70,Randoop_2019,26,1198,0,2.658
patch-Math-70-fix.patch,Math,70,Randoop_2019,27,1036,0,2.661
patch-Math-70-fix.patch,Math,70,Randoop_2019,28,1125,0,2.677
patch-Math-70-fix.patch,Math,70,Randoop_2019,29,1037,0,2.662
patch-Math-70-fix.patch,Math,70,Randoop_2019,30,1017,0,2.641
patch-Math-74-fix.patch,Math,74,Randoop_2019,1,613,0,3.877
patch-Math-74-fix.patch,Math,74,Randoop_2019,2,525,0,3.693
patch-Math-74-fix.patch,Math,74,Randoop_2019,3,517,0,3.631
patch-Math-74-fix.patch,Math,74,Randoop_2019,4,438,0,3.522
patch-Math-74-fix.patch,Math,74,Randoop_2019,5,584,0,3.62
patch-Math-74-fix.patch,Math,74,Randoop_2019,6,584,0,3.708
patch-Math-74-fix.patch,Math,74,Randoop_2019,7,544,0,3.559
patch-Math-74-fix.patch,Math,74,Randoop_2019,8,544,0,3.561
patch-Math-74-fix.patch,Math,74,Randoop_2019,9,556,0,3.551
patch-Math-74-fix.patch,Math,74,Randoop_2019,10,555,0,3.535
patch-Math-74-fix.patch,Math,74,Randoop_2019,11,502,0,3.209
patch-Math-74-fix.patch,Math,74,Randoop_2019,12,420,0,3.198
patch-Math-74-fix.patch,Math,74,Randoop_2019,13,420,0,3.194
patch-Math-74-fix.patch,Math,74,Randoop_2019,14,621,0,3.247
patch-Math-74-fix.patch,Math,74,Randoop_2019,15,621,0,3.235
patch-Math-74-fix.patch,Math,74,Randoop_2019,16,434,0,3.204
patch-Math-74-fix.patch,Math,74,Randoop_2019,17,930,0,3.713
patch-Math-74-fix.patch,Math,74,Randoop_2019,18,930,0,3.727
patch-Math-74-fix.patch,Math,74,Randoop_2019,19,887,0,3.54
patch-Math-74-fix.patch,Math,74,Randoop_2019,20,654,0,3.172
patch-Math-74-fix.patch,Math,74,Randoop_2019,21,561,0,3.577
patch-Math-74-fix.patch,Math,74,Randoop_2019,22,648,0,3.331
patch-Math-74-fix.patch,Math,74,Randoop_2019,23,819,0,3.671
patch-Math-74-fix.patch,Math,74,Randoop_2019,24,502,0,3.231
patch-Math-74-fix.patch,Math,74,Randoop_2019,25,502,0,3.208
patch-Math-74-fix.patch,Math,74,Randoop_2019,26,286,0,3.133
patch-Math-74-fix.patch,Math,74,Randoop_2019,27,714,0,3.178
patch-Math-74-fix.patch,Math,74,Randoop_2019,28,584,0,3.167
patch-Math-74-fix.patch,Math,74,Randoop_2019,29,584,0,3.181
patch-Math-74-fix.patch,Math,74,Randoop_2019,30,584,0,3.164
patch-Math-75-fix.patch,Math,75,Randoop_2019,1,2134,0,3.293
patch-Math-75-fix.patch,Math,75,Randoop_2019,2,2204,0,3.5
patch-Math-75-fix.patch,Math,75,Randoop_2019,3,2159,0,3.314
patch-Math-75-fix.patch,Math,75,Randoop_2019,4,2172,0,3.323
patch-Math-75-fix.patch,Math,75,Randoop_2019,5,2107,0,3.284
patch-Math-75-fix.patch,Math,75,Randoop_2019,6,2131,0,3.297
patch-Math-75-fix.patch,Math,75,Randoop_2019,7,2104,0,3.459
patch-Math-75-fix.patch,Math,75,Randoop_2019,8,2068,0,3.317
patch-Math-75-fix.patch,Math,75,Randoop_2019,9,2099,0,3.335
patch-Math-75-fix.patch,Math,75,Randoop_2019,10,2118,0,3.368
patch-Math-75-fix.patch,Math,75,Randoop_2019,11,2203,0,3.412
patch-Math-75-fix.patch,Math,75,Randoop_2019,12,2125,0,3.28
patch-Math-75-fix.patch,Math,75,Randoop_2019,13,2101,0,3.268
patch-Math-75-fix.patch,Math,75,Randoop_2019,14,2133,0,3.387
patch-Math-75-fix.patch,Math,75,Randoop_2019,15,2105,0,3.268
patch-Math-75-fix.patch,Math,75,Randoop_2019,16,2104,0,3.34
patch-Math-75-fix.patch,Math,75,Randoop_2019,17,2097,0,3.288
patch-Math-75-fix.patch,Math,75,Randoop_2019,18,2115,0,3.304
patch-Math-75-fix.patch,Math,75,Randoop_2019,19,2116,0,3.283
patch-Math-75-fix.patch,Math,75,Randoop_2019,20,2111,0,3.324
patch-Math-75-fix.patch,Math,75,Randoop_2019,21,2113,0,3.279
patch-Math-75-fix.patch,Math,75,Randoop_2019,22,2117,0,3.292
patch-Math-75-fix.patch,Math,75,Randoop_2019,23,2106,0,3.284
patch-Math-75-fix.patch,Math,75,Randoop_2019,24,2107,0,3.279
patch-Math-75-fix.patch,Math,75,Randoop_2019,25,2110,0,3.278
patch-Math-75-fix.patch,Math,75,Randoop_2019,26,2146,0,3.291
patch-Math-75-fix.patch,Math,75,Randoop_2019,27,2125,0,3.388
patch-Math-75-fix.patch,Math,75,Randoop_2019,28,2165,0,3.387
patch-Math-75-fix.patch,Math,75,Randoop_2019,29,2092,0,3.28
patch-Math-75-fix.patch,Math,75,Randoop_2019,30,2159,0,4.408
patch-Math-79-fix.patch,Math,79,Randoop_2019,1,667,0,4.069
patch-Math-79-fix.patch,Math,79,Randoop_2019,2,399,0,4.067
patch-Math-79-fix.patch,Math,79,Randoop_2019,3,691,0,4.08
patch-Math-79-fix.patch,Math,79,Randoop_2019,4,694,0,32.028
patch-Math-79-fix.patch,Math,79,Randoop_2019,5,551,0,4.067
patch-Math-79-fix.patch,Math,79,Randoop_2019,6,512,0,4.062
patch-Math-79-fix.patch,Math,79,Randoop_2019,7,604,0,6.297
patch-Math-79-fix.patch,Math,79,Randoop_2019,8,547,0,4.075
patch-Math-79-fix.patch,Math,79,Randoop_2019,9,998,0,7.893
patch-Math-79-fix.patch,Math,79,Randoop_2019,10,970,0,5.566
patch-Math-79-fix.patch,Math,79,Randoop_2019,11,855,0,5.554
patch-Math-79-fix.patch,Math,79,Randoop_2019,12,724,0,4.102
patch-Math-79-fix.patch,Math,79,Randoop_2019,13,391,0,4.084
patch-Math-79-fix.patch,Math,79,Randoop_2019,14,440,0,4.092
patch-Math-79-fix.patch,Math,79,Randoop_2019,15,702,0,4.167
patch-Math-79-fix.patch,Math,79,Randoop_2019,16,722,0,4.091
patch-Math-79-fix.patch,Math,79,Randoop_2019,17,703,0,10.232
patch-Math-79-fix.patch,Math,79,Randoop_2019,18,563,0,10.23
patch-Math-79-fix.patch,Math,79,Randoop_2019,19,602,0,10.221
patch-Math-79-fix.patch,Math,79,Randoop_2019,20,671,0,46.151
patch-Math-79-fix.patch,Math,79,Randoop_2019,21,507,0,38.797
patch-Math-79-fix.patch,Math,79,Randoop_2019,22,540,0,6.132
patch-Math-79-fix.patch,Math,79,Randoop_2019,23,624,0,4.083
patch-Math-79-fix.patch,Math,79,Randoop_2019,24,884,0,4.397
patch-Math-79-fix.patch,Math,79,Randoop_2019,25,884,0,4.344
patch-Math-79-fix.patch,Math,79,Randoop_2019,26,656,0,65.472
patch-Math-79-fix.patch,Math,79,Randoop_2019,27,840,0,2.678
patch-Math-79-fix.patch,Math,79,Randoop_2019,28,817,0,2.697
patch-Math-79-fix.patch,Math,79,Randoop_2019,29,688,0,9.209
patch-Math-79-fix.patch,Math,79,Randoop_2019,30,591,0,0.066
patch-Math-8-fix.patch,Math,8,Randoop_2019,1,0,0,0.002
patch-Math-8-fix.patch,Math,8,Randoop_2019,2,0,0,0.002
patch-Math-8-fix.patch,Math,8,Randoop_2019,3,0,0,0.002
patch-Math-8-fix.patch,Math,8,Randoop_2019,4,0,0,0.001
patch-Math-8-fix.patch,Math,8,Randoop_2019,5,0,0,0.002
patch-Math-8-fix.patch,Math,8,Randoop_2019,6,0,0,0.001
patch-Math-8-fix.patch,Math,8,Randoop_2019,7,566,92,4.278
patch-Math-8-fix.patch,Math,8,Randoop_2019,8,566,87,4.327
patch-Math-8-fix.patch,Math,8,Randoop_2019,9,566,89,4.334
patch-Math-8-fix.patch,Math,8,Randoop_2019,10,566,90,4.288
patch-Math-8-fix.patch,Math,8,Randoop_2019,11,566,93,4.271
patch-Math-8-fix.patch,Math,8,Randoop_2019,12,566,91,4.285
patch-Math-8-fix.patch,Math,8,Randoop_2019,13,566,91,4.278
patch-Math-8-fix.patch,Math,8,Randoop_2019,14,566,91,4.308
patch-Math-8-fix.patch,Math,8,Randoop_2019,15,566,92,4.31
patch-Math-8-fix.patch,Math,8,Randoop_2019,16,566,93,4.32
patch-Math-8-fix.patch,Math,8,Randoop_2019,17,566,92,4.289
patch-Math-8-fix.patch,Math,8,Randoop_2019,18,566,92,4.287
patch-Math-8-fix.patch,Math,8,Randoop_2019,19,566,91,4.287
patch-Math-8-fix.patch,Math,8,Randoop_2019,20,566,92,4.29
patch-Math-8-fix.patch,Math,8,Randoop_2019,21,566,91,4.283
patch-Math-8-fix.patch,Math,8,Randoop_2019,22,566,93,4.288
patch-Math-8-fix.patch,Math,8,Randoop_2019,23,566,92,4.289
patch-Math-8-fix.patch,Math,8,Randoop_2019,24,566,91,4.295
patch-Math-8-fix.patch,Math,8,Randoop_2019,25,566,92,4.294
patch-Math-8-fix.patch,Math,8,Randoop_2019,26,566,90,4.277
patch-Math-8-fix.patch,Math,8,Randoop_2019,27,566,91,4.292
patch-Math-8-fix.patch,Math,8,Randoop_2019,28,566,91,4.289
patch-Math-8-fix.patch,Math,8,Randoop_2019,29,566,92,4.292
patch-Math-8-fix.patch,Math,8,Randoop_2019,30,566,91,4.271
patch-Math-81-fix.patch,Math,81,Randoop_2019,1,0,0,0.001
patch-Math-81-fix.patch,Math,81,Randoop_2019,2,0,0,0.001
patch-Math-81-fix.patch,Math,81,Randoop_2019,3,0,0,0.004
patch-Math-81-fix.patch,Math,81,Randoop_2019,4,452,0,3.16
patch-Math-81-fix.patch,Math,81,Randoop_2019,5,566,0,3.15
patch-Math-81-fix.patch,Math,81,Randoop_2019,6,529,0,3.206
patch-Math-81-fix.patch,Math,81,Randoop_2019,7,703,0,3.139
patch-Math-81-fix.patch,Math,81,Randoop_2019,8,679,0,3.167
patch-Math-81-fix.patch,Math,81,Randoop_2019,9,679,0,3.168
patch-Math-81-fix.patch,Math,81,Randoop_2019,10,679,0,3.182
patch-Math-81-fix.patch,Math,81,Randoop_2019,11,679,0,3.165
patch-Math-81-fix.patch,Math,81,Randoop_2019,12,888,0,3.213
patch-Math-81-fix.patch,Math,81,Randoop_2019,13,964,0,3.238
patch-Math-81-fix.patch,Math,81,Randoop_2019,14,617,0,3.179
patch-Math-81-fix.patch,Math,81,Randoop_2019,15,617,0,3.176
patch-Math-81-fix.patch,Math,81,Randoop_2019,16,524,0,3.134
patch-Math-81-fix.patch,Math,81,Randoop_2019,17,524,0,3.135
patch-Math-81-fix.patch,Math,81,Randoop_2019,18,427,0,3.123
patch-Math-81-fix.patch,Math,81,Randoop_2019,19,427,0,3.132
patch-Math-81-fix.patch,Math,81,Randoop_2019,20,475,0,3.111
patch-Math-81-fix.patch,Math,81,Randoop_2019,21,554,0,3.137
patch-Math-81-fix.patch,Math,81,Randoop_2019,22,554,0,3.132
patch-Math-81-fix.patch,Math,81,Randoop_2019,23,546,0,3.12
patch-Math-81-fix.patch,Math,81,Randoop_2019,24,546,0,3.132
patch-Math-81-fix.patch,Math,81,Randoop_2019,25,546,0,3.12
patch-Math-81-fix.patch,Math,81,Randoop_2019,26,546,0,3.118
patch-Math-81-fix.patch,Math,81,Randoop_2019,27,546,0,3.126
patch-Math-81-fix.patch,Math,81,Randoop_2019,28,541,0,3.139
patch-Math-81-fix.patch,Math,81,Randoop_2019,29,506,0,3.14
patch-Math-81-fix.patch,Math,81,Randoop_2019,30,506,0,3.145
patch-Math-88-fix.patch,Math,88,Randoop_2019,1,582,0,3.143
patch-Math-88-fix.patch,Math,88,Randoop_2019,2,582,0,3.16
patch-Math-88-fix.patch,Math,88,Randoop_2019,3,546,0,3.139
patch-Math-88-fix.patch,Math,88,Randoop_2019,4,436,0,3.147
patch-Math-88-fix.patch,Math,88,Randoop_2019,5,436,0,3.153
patch-Math-88-fix.patch,Math,88,Randoop_2019,6,436,0,3.128
patch-Math-88-fix.patch,Math,88,Randoop_2019,7,571,0,3.147
patch-Math-88-fix.patch,Math,88,Randoop_2019,8,571,0,3.154
patch-Math-88-fix.patch,Math,88,Randoop_2019,9,444,0,3.135
patch-Math-88-fix.patch,Math,88,Randoop_2019,10,519,0,3.146
patch-Math-88-fix.patch,Math,88,Randoop_2019,11,490,0,3.145
patch-Math-88-fix.patch,Math,88,Randoop_2019,12,490,0,3.132
patch-Math-88-fix.patch,Math,88,Randoop_2019,13,490,0,3.138
patch-Math-88-fix.patch,Math,88,Randoop_2019,14,496,0,3.217
patch-Math-88-fix.patch,Math,88,Randoop_2019,15,496,0,3.22
patch-Math-88-fix.patch,Math,88,Randoop_2019,16,496,0,3.195
patch-Math-88-fix.patch,Math,88,Randoop_2019,17,496,0,3.203
patch-Math-88-fix.patch,Math,88,Randoop_2019,18,496,0,3.213
patch-Math-88-fix.patch,Math,88,Randoop_2019,19,496,0,3.19
patch-Math-88-fix.patch,Math,88,Randoop_2019,20,496,0,3.219
patch-Math-88-fix.patch,Math,88,Randoop_2019,21,456,0,3.136
patch-Math-88-fix.patch,Math,88,Randoop_2019,22,320,0,3.118
patch-Math-88-fix.patch,Math,88,Randoop_2019,23,575,0,3.145
patch-Math-88-fix.patch,Math,88,Randoop_2019,24,558,0,3.143
patch-Math-88-fix.patch,Math,88,Randoop_2019,25,537,0,3.152
patch-Math-88-fix.patch,Math,88,Randoop_2019,26,473,0,3.123
patch-Math-88-fix.patch,Math,88,Randoop_2019,27,369,0,3.116
patch-Math-88-fix.patch,Math,88,Randoop_2019,28,369,0,3.136
patch-Math-88-fix.patch,Math,88,Randoop_2019,29,369,0,3.116
patch-Math-88-fix.patch,Math,88,Randoop_2019,30,369,0,3.117
patch-Math-97-fix.patch,Math,97,Randoop_2019,1,328,0,3.14
patch-Math-97-fix.patch,Math,97,Randoop_2019,2,366,0,3.163
patch-Math-97-fix.patch,Math,97,Randoop_2019,3,332,0,3.136
patch-Math-97-fix.patch,Math,97,Randoop_2019,4,412,0,3.182
patch-Math-97-fix.patch,Math,97,Randoop_2019,5,263,0,3.119
patch-Math-97-fix.patch,Math,97,Randoop_2019,6,411,0,3.155
patch-Math-97-fix.patch,Math,97,Randoop_2019,7,312,0,3.117
patch-Math-97-fix.patch,Math,97,Randoop_2019,8,310,0,3.114
patch-Math-97-fix.patch,Math,97,Randoop_2019,9,300,0,3.111
patch-Math-97-fix.patch,Math,97,Randoop_2019,10,326,0,3.12
patch-Math-97-fix.patch,Math,97,Randoop_2019,11,361,0,3.145
patch-Math-97-fix.patch,Math,97,Randoop_2019,12,259,0,3.107
patch-Math-97-fix.patch,Math,97,Randoop_2019,13,474,0,3.165
patch-Math-97-fix.patch,Math,97,Randoop_2019,14,364,0,3.112
patch-Math-97-fix.patch,Math,97,Randoop_2019,15,392,0,3.117
patch-Math-97-fix.patch,Math,97,Randoop_2019,16,507,0,3.162
patch-Math-97-fix.patch,Math,97,Randoop_2019,17,433,0,3.177
patch-Math-97-fix.patch,Math,97,Randoop_2019,18,371,0,3.117
patch-Math-97-fix.patch,Math,97,Randoop_2019,19,369,0,3.121
patch-Math-97-fix.patch,Math,97,Randoop_2019,20,271,0,3.114
patch-Math-97-fix.patch,Math,97,Randoop_2019,21,275,0,3.109
patch-Math-97-fix.patch,Math,97,Randoop_2019,22,163,0,3.081
patch-Math-97-fix.patch,Math,97,Randoop_2019,23,311,0,3.115
patch-Math-97-fix.patch,Math,97,Randoop_2019,24,313,0,3.116
patch-Math-97-fix.patch,Math,97,Randoop_2019,25,273,0,3.119
patch-Math-97-fix.patch,Math,97,Randoop_2019,26,295,0,3.113
patch-Math-97-fix.patch,Math,97,Randoop_2019,27,268,0,3.111
patch-Math-97-fix.patch,Math,97,Randoop_2019,28,218,0,3.089
patch-Math-97-fix.patch,Math,97,Randoop_2019,29,301,0,3.117
patch-Math-97-fix.patch,Math,97,Randoop_2019,30,428,0,3.149
patch-Math-98-fix.patch,Math,98,Randoop_2019,1,795,0,3.126
patch-Math-98-fix.patch,Math,98,Randoop_2019,2,768,0,3.084
patch-Math-98-fix.patch,Math,98,Randoop_2019,3,542,0,3.076
patch-Math-98-fix.patch,Math,98,Randoop_2019,4,730,0,3.108
patch-Math-98-fix.patch,Math,98,Randoop_2019,5,1338,0,3.174
patch-Math-98-fix.patch,Math,98,Randoop_2019,6,1070,0,3.128
patch-Math-98-fix.patch,Math,98,Randoop_2019,7,862,0,3.104
patch-Math-98-fix.patch,Math,98,Randoop_2019,8,862,0,3.101
patch-Math-98-fix.patch,Math,98,Randoop_2019,9,1160,0,3.126
patch-Math-98-fix.patch,Math,98,Randoop_2019,10,1041,0,3.108
patch-Math-98-fix.patch,Math,98,Randoop_2019,11,1061,0,3.115
patch-Math-98-fix.patch,Math,98,Randoop_2019,12,983,0,3.117
patch-Math-98-fix.patch,Math,98,Randoop_2019,13,592,0,3.077
patch-Math-98-fix.patch,Math,98,Randoop_2019,14,578,0,3.094
patch-Math-98-fix.patch,Math,98,Randoop_2019,15,588,0,3.095
patch-Math-98-fix.patch,Math,98,Randoop_2019,16,994,0,3.114
patch-Math-98-fix.patch,Math,98,Randoop_2019,17,894,0,3.108
patch-Math-98-fix.patch,Math,98,Randoop_2019,18,822,0,3.111
patch-Math-98-fix.patch,Math,98,Randoop_2019,19,569,0,3.092
patch-Math-98-fix.patch,Math,98,Randoop_2019,20,1122,0,3.142
patch-Math-98-fix.patch,Math,98,Randoop_2019,21,1024,0,3.116
patch-Math-98-fix.patch,Math,98,Randoop_2019,22,673,0,3.109
patch-Math-98-fix.patch,Math,98,Randoop_2019,23,882,0,3.12
patch-Math-98-fix.patch,Math,98,Randoop_2019,24,572,0,3.091
patch-Math-98-fix.patch,Math,98,Randoop_2019,25,762,0,3.132
patch-Math-98-fix.patch,Math,98,Randoop_2019,26,656,0,3.095
patch-Math-98-fix.patch,Math,98,Randoop_2019,27,492,0,3.081
patch-Math-98-fix.patch,Math,98,Randoop_2019,28,550,0,3.074
patch-Math-98-fix.patch,Math,98,Randoop_2019,29,678,0,3.097
patch-Math-98-fix.patch,Math,98,Randoop_2019,30,1183,0,3.17
patch-Time-11-fix.patch,Time,11,Randoop_2019,1,1252,170,3.341
patch-Time-11-fix.patch,Time,11,Randoop_2019,2,1126,26,3.302
patch-Time-11-fix.patch,Time,11,Randoop_2019,3,1376,73,3.295
patch-Time-11-fix.patch,Time,11,Randoop_2019,4,1381,418,3.334
patch-Time-11-fix.patch,Time,11,Randoop_2019,5,1082,208,3.28
patch-Time-11-fix.patch,Time,11,Randoop_2019,6,1064,22,3.25
patch-Time-11-fix.patch,Time,11,Randoop_2019,7,1016,32,3.232
patch-Time-11-fix.patch,Time,11,Randoop_2019,8,1178,57,3.254
patch-Time-11-fix.patch,Time,11,Randoop_2019,9,1117,23,3.226
patch-Time-11-fix.patch,Time,11,Randoop_2019,10,1030,6,3.24
patch-Time-11-fix.patch,Time,11,Randoop_2019,11,922,50,3.227
patch-Time-11-fix.patch,Time,11,Randoop_2019,12,937,6,3.222
patch-Time-11-fix.patch,Time,11,Randoop_2019,13,1220,4,3.254
patch-Time-11-fix.patch,Time,11,Randoop_2019,14,1136,11,3.259
patch-Time-11-fix.patch,Time,11,Randoop_2019,15,1009,21,3.229
patch-Time-11-fix.patch,Time,11,Randoop_2019,16,1353,117,3.279
patch-Time-11-fix.patch,Time,11,Randoop_2019,17,1217,131,3.251
patch-Time-11-fix.patch,Time,11,Randoop_2019,18,1138,387,3.27
patch-Time-11-fix.patch,Time,11,Randoop_2019,19,1539,464,3.325
patch-Time-11-fix.patch,Time,11,Randoop_2019,20,1234,85,3.248
patch-Time-11-fix.patch,Time,11,Randoop_2019,21,1120,60,3.265
patch-Time-11-fix.patch,Time,11,Randoop_2019,22,1251,150,3.247
patch-Time-11-fix.patch,Time,11,Randoop_2019,23,1221,54,3.258
patch-Time-11-fix.patch,Time,11,Randoop_2019,24,1158,25,3.246
patch-Time-11-fix.patch,Time,11,Randoop_2019,25,1212,56,3.264
patch-Time-11-fix.patch,Time,11,Randoop_2019,26,1401,91,3.263
patch-Time-11-fix.patch,Time,11,Randoop_2019,27,1508,56,3.31
patch-Time-11-fix.patch,Time,11,Randoop_2019,28,1153,74,3.251
patch-Time-11-fix.patch,Time,11,Randoop_2019,29,1072,98,3.26
patch-Time-11-fix.patch,Time,11,Randoop_2019,30,1055,121,3.224
patch-Time-15-fix.patch,Time,15,Randoop_2019,1,3482,0,4.211
patch-Time-15-fix.patch,Time,15,Randoop_2019,2,3464,0,4.222
patch-Time-15-fix.patch,Time,15,Randoop_2019,3,3528,0,4.178
patch-Time-15-fix.patch,Time,15,Randoop_2019,4,3365,0,4.198
patch-Time-15-fix.patch,Time,15,Randoop_2019,5,3468,0,4.238
patch-Time-15-fix.patch,Time,15,Randoop_2019,6,3548,0,4.183
patch-Time-15-fix.patch,Time,15,Randoop_2019,7,3482,0,4.19
patch-Time-15-fix.patch,Time,15,Randoop_2019,8,3506,0,4.227
patch-Time-15-fix.patch,Time,15,Randoop_2019,9,3492,0,4.207
patch-Time-15-fix.patch,Time,15,Randoop_2019,10,3473,0,4.192
patch-Time-15-fix.patch,Time,15,Randoop_2019,11,3522,0,4.171
patch-Time-15-fix.patch,Time,15,Randoop_2019,12,3434,0,4.194
patch-Time-15-fix.patch,Time,15,Randoop_2019,13,3354,0,4.202
patch-Time-15-fix.patch,Time,15,Randoop_2019,14,3543,0,4.202
patch-Time-15-fix.patch,Time,15,Randoop_2019,15,3524,0,4.186
patch-Time-15-fix.patch,Time,15,Randoop_2019,16,3508,0,4.214
patch-Time-15-fix.patch,Time,15,Randoop_2019,17,3511,0,4.237
patch-Time-15-fix.patch,Time,15,Randoop_2019,18,3501,0,4.22
patch-Time-15-fix.patch,Time,15,Randoop_2019,19,3607,0,4.217
patch-Time-15-fix.patch,Time,15,Randoop_2019,20,3524,0,4.201
patch-Time-15-fix.patch,Time,15,Randoop_2019,21,3488,0,4.221
