PROJECT,SEED,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Closure_63,30,com.google.javascript.jscomp,LightweightMessageFormatter,156,8,20,0,36,2,16,2,6,2
Closure_70,1,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,2,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,3,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,4,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,5,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,6,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,7,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,8,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,9,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,10,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,11,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,12,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,13,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,14,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,15,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,16,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,17,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,18,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,19,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,20,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,21,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,22,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,23,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,24,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,25,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,26,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,27,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,28,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,29,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_70,30,com.google.javascript.jscomp,TypedScopeCreator,414,32,50,0,107,8,37,1,12,1
Closure_86,1,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,2,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,3,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,4,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,5,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,6,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,7,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,8,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,9,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,10,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,11,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,12,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,13,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,14,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,15,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,16,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,17,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,18,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,19,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,20,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,21,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,22,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,23,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,24,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,25,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,26,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,27,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,28,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,29,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_86,30,com.google.javascript.jscomp,NodeUtil.MatchDeclaration,14,0,4,0,2,0,4,0,2,0
Closure_92,1,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,2,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,3,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,4,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,5,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,6,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,7,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,8,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,9,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,10,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,11,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,12,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,13,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,14,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,15,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,16,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,17,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,18,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,19,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,20,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,21,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,22,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,23,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,24,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,25,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,26,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,27,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,28,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,29,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_92,30,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,1,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,2,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,3,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,4,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,5,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,6,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,7,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,8,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,9,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,10,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,11,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,12,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,13,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,14,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,15,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,16,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,17,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,18,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,19,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,20,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,21,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,22,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,23,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,24,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,25,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,26,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,27,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,28,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,29,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Closure_93,30,com.google.javascript.jscomp,ProcessClosurePrimitives,1221,0,208,0,263,0,125,0,19,0
Chart_14,1,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,2,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,3,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,4,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,5,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,6,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,7,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,8,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,9,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,10,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,11,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,12,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,13,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,14,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,15,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,16,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,17,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,18,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,19,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,20,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,21,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,22,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,23,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,24,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,25,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,26,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,27,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,28,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,29,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_14,30,org.jfree.chart.plot,CombinedDomainCategoryPlot,829,0,100,0,212,0,73,0,23,0
Chart_4,1,org.jfree.chart.plot,XYPlot,5133,1647,809,157,1257,492,544,169,98,132
Chart_4,2,org.jfree.chart.plot,XYPlot,4334,2446,707,259,1056,693,491,222,63,167
Chart_4,3,org.jfree.chart.plot,XYPlot,4057,2723,670,296,975,774,454,259,41,189
Chart_4,4,org.jfree.chart.plot,XYPlot,3902,2878,647,319,935,814,430,283,32,198
Chart_4,5,org.jfree.chart.plot,XYPlot,3849,2931,639,327,921,828,422,291,31,199
Chart_4,6,org.jfree.chart.plot,XYPlot,3782,2998,623,343,908,841,411,302,30,200
Chart_4,7,org.jfree.chart.plot,XYPlot,3754,3026,620,346,903,846,409,304,30,200
Chart_4,8,org.jfree.chart.plot,XYPlot,3624,3156,602,364,866,883,399,314,27,203
Chart_4,9,org.jfree.chart.plot,XYPlot,3490,3290,577,389,831,918,384,329,26,204
Chart_4,10,org.jfree.chart.plot,XYPlot,3490,3290,577,389,831,918,384,329,26,204
Chart_4,11,org.jfree.chart.plot,XYPlot,3449,3331,570,396,820,929,378,335,26,204
Chart_4,12,org.jfree.chart.plot,XYPlot,3407,3373,563,403,812,937,372,341,25,205
Chart_4,13,org.jfree.chart.plot,XYPlot,3401,3379,561,405,811,938,370,343,25,205
Chart_4,14,org.jfree.chart.plot,XYPlot,3392,3388,560,406,809,940,369,344,25,205
Chart_4,15,org.jfree.chart.plot,XYPlot,3347,3433,550,416,797,952,362,351,24,206
Chart_4,16,org.jfree.chart.plot,XYPlot,3338,3442,548,418,795,954,360,353,24,206
Chart_4,17,org.jfree.chart.plot,XYPlot,3302,3478,542,424,788,961,357,356,22,208
Chart_4,18,org.jfree.chart.plot,XYPlot,3297,3483,541,425,787,962,356,357,22,208
Chart_4,19,org.jfree.chart.plot,XYPlot,3297,3483,539,427,787,962,354,359,22,208
Chart_4,20,org.jfree.chart.plot,XYPlot,3297,3483,539,427,787,962,354,359,22,208
Chart_4,21,org.jfree.chart.plot,XYPlot,3286,3494,537,429,783,966,352,361,22,208
Chart_4,22,org.jfree.chart.plot,XYPlot,3277,3503,534,432,781,968,350,363,22,208
Chart_4,23,org.jfree.chart.plot,XYPlot,3272,3508,533,433,780,969,349,364,22,208
Chart_4,24,org.jfree.chart.plot,XYPlot,3239,3541,527,439,771,978,344,369,21,209
Chart_4,25,org.jfree.chart.plot,XYPlot,3234,3546,526,440,770,979,343,370,21,209
Chart_4,26,org.jfree.chart.plot,XYPlot,3229,3551,524,442,767,982,341,372,21,209
Chart_4,27,org.jfree.chart.plot,XYPlot,3209,3571,517,449,761,988,338,375,21,209
Chart_4,28,org.jfree.chart.plot,XYPlot,3206,3574,516,450,760,989,337,376,21,209
Chart_4,29,org.jfree.chart.plot,XYPlot,3206,3574,516,450,760,989,337,376,21,209
Chart_4,30,org.jfree.chart.plot,XYPlot,3206,3574,516,450,760,989,337,376,21,209
Math_22,1,org.apache.commons.math3.distribution,FDistribution,230,0,12,0,50,0,22,0,16,0
Math_22,2,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,3,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,4,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,5,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,6,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,7,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,8,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,9,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,10,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,11,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,12,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,13,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,14,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,15,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,16,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,17,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,18,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,19,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,20,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,21,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,22,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,23,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,24,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,25,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,26,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,27,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,28,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,29,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_22,30,org.apache.commons.math3.distribution,FDistribution,8,222,2,10,3,47,3,19,1,15
Math_25,1,org.apache.commons.math3.optimization.fitting,HarmonicFitter,20,0,0,0,4,0,3,0,3,0
Math_25,2,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,3,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,4,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,5,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,6,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,7,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,8,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,9,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,10,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,11,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,12,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,13,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
Math_25,14,org.apache.commons.math3.optimization.fitting,HarmonicFitter,16,4,0,0,2,2,2,1,2,1
