Patch_Name,Project,Bug,RGT,Seed,#Total_Test,#Failing_Test,#Time,Failure,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,14,20,0,2.041,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,16,20,0,2.059,,
patch1-Math-50-Nopol2015.patch,Math,50,Evosuite_2019,14,20,0,2.064,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,2,21,0,2.044,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,3,21,0,2.05,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,7,21,0,2.481,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,20,21,0,2.461,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,21,21,0,2.458,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,22,21,0,2.474,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,29,21,0,2.495,,
patch1-Math-90-ACS.patch,Math,90,Evosuite_2019,11,21,0,2.522,,
patch1-Math-90-ACS.patch,Math,90,Evosuite_2019,18,21,0,2.489,,
patch1-Math-90-ACS.patch,Math,90,Evosuite_2019,28,21,0,2.56,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,2,21,0,2.074,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,3,21,0,2.052,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,1,22,0,2.049,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,5,22,0,2.062,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,11,22,0,2.046,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,18,22,0,2.051,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,21,22,0,2.043,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,24,22,0,2.042,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,27,22,0,2.043,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,13,22,0,2.516,,
patch1-Math-89-ACS.patch,Math,89,Evosuite_2019,17,22,0,2.494,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,1,22,0,2.053,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,5,22,0,2.051,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,11,22,0,2.044,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,18,22,0,2.052,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,21,22,0,2.044,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,24,22,0,2.043,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,27,22,0,2.044,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,6,23,0,2.045,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,17,23,0,2.042,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,23,23,0,2.049,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,28,23,0,2.044,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,29,23,0,2.05,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,6,23,0,2.045,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,17,23,0,2.046,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,23,23,0,2.045,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,28,23,0,2.045,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,29,23,0,2.053,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,7,24,0,4.598,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,2,24,0,7.881,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,8,24,0,2.048,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,10,24,0,2.052,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,12,24,0,2.044,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,20,24,0,2.045,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,25,24,0,2.043,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,26,24,0,2.046,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,2,24,0,8.757,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,8,24,0,2.05,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,10,24,0,2.051,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,12,24,0,2.048,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,20,24,0,2.044,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,25,24,0,2.045,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,26,24,0,2.044,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,1,25,0,8.609,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,3,25,0,8.318,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,26,25,0,8.817,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,4,25,0,2.061,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,9,25,0,2.044,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,1,25,0,8.4,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,3,25,0,8.738,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,26,25,0,7.996,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,4,25,0,2.054,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,9,25,0,2.043,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,10,26,0,4.379,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,11,26,0,4.819,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,19,26,0,4.313,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,10,26,0,8.201,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,13,26,0,8.408,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,18,26,0,7.782,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,19,26,0,9.006,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,20,26,0,9.898,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,27,26,0,9.035,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,0,26,0,2.047,,
patch1-Lang-57-Elixir.patch,Lang,57,Evosuite_2019,19,26,0,2.046,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,10,26,0,9.945,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,13,26,0,9.026,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,18,26,0,8.178,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,19,26,0,8.258,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,20,26,0,9.193,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,27,26,0,7.859,,
patch3-Lang-57-CapGen.patch,Lang,57,Evosuite_2019,19,26,0,2.046,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,5,27,0,4.464,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,8,27,0,4.345,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,17,27,0,4.821,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,9,27,0,8.012,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,12,27,0,8.611,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,17,27,0,8.064,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,24,27,0,8.373,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,9,27,0,8.698,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,12,27,0,9.363,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,17,27,0,9.264,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,24,27,0,7.847,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,0,28,0,5.458,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,1,28,0,4.344,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,2,28,0,4.342,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,3,28,0,4.209,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,12,28,0,4.296,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,14,28,0,4.275,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,20,28,0,4.19,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,21,28,0,4.353,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,27,28,0,5.124,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,28,28,0,4.995,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,29,28,0,4.921,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,7,28,0,8.105,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,8,28,0,8.191,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,16,28,0,8.339,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,21,28,0,8.91,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,28,28,0,9.377,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,7,28,0,9.282,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,8,28,0,8.46,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,16,28,0,9.818,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,21,28,0,8.85,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,28,28,0,8.783,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,9,29,0,4.657,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,15,29,0,4.271,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,16,29,0,4.286,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,25,29,0,5.007,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,26,29,0,4.379,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,15,29,0,7.844,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,22,29,0,8.943,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,15,29,0,9.908,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,22,29,0,8.08,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,4,30,0,4.46,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,6,30,0,4.885,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,22,30,0,4.196,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,23,30,0,4.646,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,24,30,0,4.371,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,17,31,0,2.024,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,13,32,0,5.082,,
patch1-Chart-12-Arja.patch,Chart,12,Evosuite_2019,18,32,0,4.453,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,22,32,0,2.029,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,16,32,0,2.086,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,6,33,0,2.281,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,1,33,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,2,33,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,3,33,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,7,33,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,8,33,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,10,33,0,2.023,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,15,33,0,2.027,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,16,33,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,23,33,0,2.027,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,28,33,0,2.023,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,16,34,0,2.366,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,16,34,0,2.468,,
patch1-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,11,34,0,8.528,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,5,34,0,2.289,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,13,34,0,2.273,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,5,34,0,2.041,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,0,34,0,2.039,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,9,34,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,12,34,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,13,34,0,2.031,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,18,34,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,19,34,0,2.023,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,20,34,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,26,34,0,2.024,,
patch2-Closure-73-SequenceR.patch,Closure,73,Evosuite_2019,11,34,0,10.566,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,1,35,0,2.384,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,2,35,0,2.157,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,5,35,0,2.522,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,7,35,0,2.391,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,13,35,0,2.367,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,1,35,0,2.542,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,2,35,0,2.161,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,5,35,0,2.569,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,7,35,0,2.477,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,13,35,0,2.501,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,16,35,0,2.279,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,18,35,0,2.339,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,4,35,0,2.028,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,6,35,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,14,35,0,2.026,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,21,35,0,2.024,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,25,35,0,2.024,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,11,35,0,2.076,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,21,35,0,2.08,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,11,36,0,4.045,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,23,36,0,2.386,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,11,36,0,4.21,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,23,36,0,2.49,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,1,36,0,2.288,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,7,36,0,2.338,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,12,36,0,2.338,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,27,36,0,2.238,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,27,36,0,2.025,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,29,36,0,2.025,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,9,36,0,2.079,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,0,37,0,2.476,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,3,37,0,2.37,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,4,37,0,2.386,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,12,37,0,2.367,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,17,37,0,2.392,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,19,37,0,2.39,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,26,37,0,2.367,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,27,37,0,2.154,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,0,37,0,2.416,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,3,37,0,2.44,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,4,37,0,2.47,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,12,37,0,2.444,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,17,37,0,2.462,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,19,37,0,2.501,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,26,37,0,2.438,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,27,37,0,2.147,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,2,37,0,2.318,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,15,37,0,2.26,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,20,37,0,2.287,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,23,37,0,2.234,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,26,37,0,2.249,,
patch1-Lang-45-Arja.patch,Lang,45,Evosuite_2019,11,37,0,2.03,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,1,37,0,2.072,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,4,37,0,2.084,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,6,37,0,2.079,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,8,37,0,2.079,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,8,38,0,4.132,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,9,38,0,2.364,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,14,38,0,2.393,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,20,38,0,2.395,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,29,38,0,3.982,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,8,38,0,4.103,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,9,38,0,2.479,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,14,38,0,2.495,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,20,38,0,2.486,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,29,38,0,4.03,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,4,38,0,2.275,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,9,38,0,2.292,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,25,38,0,2.246,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,29,38,0,2.298,,
patch1-Lang-38-Jaid.patch,Lang,38,Evosuite_2019,13,38,0,2.427,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,0,38,0,2.085,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,2,38,0,2.085,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,3,38,0,2.091,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,13,38,0,2.092,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,15,38,0,2.09,,
patch3-Lang-38-Jaid.patch,Lang,38,Evosuite_2019,13,38,0,2.473,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,10,39,0,2.072,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,18,39,0,2.37,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,21,39,0,2.081,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,24,39,0,2.388,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,28,39,0,2.382,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,10,39,0,2.08,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,18,39,0,2.451,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,21,39,0,2.086,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,24,39,0,2.484,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,28,39,0,2.463,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,3,39,0,2.28,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,8,39,0,2.249,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,11,39,0,2.263,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,19,39,0,2.263,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,22,39,0,2.256,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,7,39,0,2.08,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,10,39,0,2.074,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,12,39,0,2.079,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,14,39,0,2.082,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,23,39,0,2.079,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,9,39,0,2.131,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,21,39,0,2.114,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,9,39,0,2.098,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,21,39,0,2.103,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,25,40,0,2.381,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,25,40,0,2.474,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,0,40,0,2.32,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,10,40,0,2.249,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,14,40,0,2.294,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,21,40,0,2.223,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,17,40,0,2.078,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,18,40,0,2.083,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,22,40,0,2.103,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,24,40,0,2.069,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,25,40,0,2.081,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,28,40,0,2.103,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,29,40,0,2.08,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,14,40,0,2.099,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,14,40,0,2.098,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,6,41,0,2.078,,
patch1-Chart-5-Arja.patch,Chart,5,Evosuite_2019,15,41,0,2.368,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,6,41,0,2.081,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Evosuite_2019,15,41,0,2.465,,
patch1-Closure-33-Jaid.patch,Closure,33,Evosuite_2019,3,41,0,5.845,,
patch1-Closure-33-Jaid.patch,Closure,33,Evosuite_2019,15,41,0,5.821,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,17,41,0,2.344,,
patch1-Math-53-Arja.patch,Math,53,Evosuite_2019,3,41,0,2.077,,
patch1-Math-53-Jaid.patch,Math,53,Evosuite_2019,3,41,0,2.083,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,20,41,0,2.075,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,26,41,0,2.079,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,4,41,0,2.106,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,28,41,0,2.121,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,4,41,0,2.094,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,28,41,0,2.15,,
patch2-Math-53-Jaid.patch,Math,53,Evosuite_2019,3,41,0,2.069,,
patch1-Closure-33-Jaid.patch,Closure,33,Evosuite_2019,10,42,0,5.304,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,24,42,0,2.292,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Evosuite_2019,28,42,0,2.348,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,5,42,0,2.073,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,19,42,0,2.083,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,2,42,0,2.118,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,18,42,0,2.121,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,25,42,0,2.155,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,29,42,0,2.092,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,2,42,0,2.098,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,18,42,0,2.099,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,25,42,0,2.121,,
patch1-Time-15-Elixir.patch,Time,15,Evosuite_2019,29,42,0,2.123,,
patch1-Closure-33-Jaid.patch,Closure,33,Evosuite_2019,4,43,0,5.38,,
patch1-Closure-33-Jaid.patch,Closure,33,Evosuite_2019,13,43,0,6.022,,
patch1-Math-80-Jaid.patch,Math,80,Evosuite_2019,27,43,0,2.077,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,1,43,0,2.116,,
patch1-Time-15-Arja.patch,Time,15,Evosuite_2019,10,43,0,2.101,,
